OEM,Slice,GroundTruth,ExpectedSystem,ExpectedCategory,GoodTokens,ExpectedMake,Chassis,Prefix5,Mode,EnrichmentLevel,HttpStatus,ElapsedS,IsTimeout,Total,SearchStrategy,SourceStrategy,Confidence,FirstDesc,FirstBrand,FirstCategory,AftermarketCount,AftermarketSample,SpecsCount,VehiclesCount,DocsCount,HasSupersession,OEMNumbersCount,OEMNumbersSample,WarningsCount,Warnings
92401-H9100,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,H9,92401,combined,full,200,3.18,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
81996-P2700,real_hk_coarse,exists,Body,Weatherstrip & Seal,"weatherstrip,seal",Hyundai/Kia,P2,81996,combined,full,200,2.26,False,1,combined,"cache,exact_oem,legacy",0.937125,KEY - BLANKING PIC,Hyundai / KIA,Body / Weatherstrip & Seal,1,Mobis:81996P2700,0,0,0,false,0,,0,
99150-R0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,99150,combined,full,200,1.77,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-H9000,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,H9,92102,combined,full,200,3.29,False,2,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92401-DW000,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,DW,92401,combined,full,200,3.2,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
31036-R0500,real_hk_coarse,exists,Drivetrain,Front Differential,"front,differential",Hyundai/Kia,R0,31036,combined,full,200,3.13,False,1,combined,"prefix_inference,cache",0.9975,"Filler Pipe, fuel tank (Rear)",Hyundai / KIA," / Filler Pipe, fuel tank",0,,0,0,0,false,0,,0,
20920-3NA03,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,3N,20920,combined,full,200,0.48,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-P1190,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Kia,P1,87610,combined,full,200,3.24,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror for Kia Sportage (2021+),Kia, / Outside Mirror,0,,0,0,0,false,0,,0,
81716-S9500,real_hk_coarse,exists,Body,Weatherstrip & Seal,"weatherstrip,seal",Hyundai/Kia,S9,81716,combined,full,200,2.29,False,1,combined,"cache,exact_oem,legacy",0.937125,COVER - POWER TAIL GAGE,Hyundai / KIA,Body / Weatherstrip & Seal,0,,0,0,0,false,0,,0,
99211-H8050,real_hk_unseeded,exists,Unknown,Unknown,,Kia,H8,99211,combined,full,200,1.04,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82460-Q5510,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,Q5,82460,combined,full,200,4.14,False,1,combined,"cache,prefix_inference",0.9975,"Electric Motor, window regulator",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
91880-CV360,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai,CV,91880,combined,full,200,4.15,False,1,combined,"cache,prefix_inference",0.8925,Wire Harness (roof) for Hyundai Staria (2021+),Hyundai,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
99110-K0500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,99110,combined,full,200,1.04,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92402-DW000,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,DW,92402,combined,full,200,4.26,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
91600-DW360,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,DW,91600,combined,full,200,3.26,False,1,combined,"cache,prefix_inference",0.8925,Wire Harness (front body),Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
80200-L8000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L8,80200,combined,full,200,0.59,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92101-K0520,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,K0,92101,combined,full,200,4.12,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92102-AT050,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,AT,92102,combined,full,200,4.55,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
39210-3C520,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai/Kia,3C,39210,combined,full,200,2.26,False,2,combined,"cache,prefix_inference",0.9975,Lambda Sensor,Hyundai / KIA,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
25100-2S500,real_hk_seeded,exists,Cooling,Water Pump,"water,pump",Hyundai,2S,25100,combined,full,200,3.21,False,2,combined,"exact_oem,legacy",0.7875,PUMP ASSY - COOLANT,Hyundai / KIA,Engine / Fuel Pump,0,,0,0,0,false,0,,0,
92102-AT150,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,AT,92102,combined,full,200,3.25,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92102-D5040,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,D5,92102,combined,full,200,5.1,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Rear Left),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
97147-AT010,real_hk_coarse,exists,HVAC,Compressor A/C,compressor,Hyundai/Kia,AT,97147,combined,full,200,3.1,False,1,combined,"cache,exact_oem,legacy",0.937125,DOOR ASSY - DEFROSTER RIGHT,Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
99150-L3120,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L3,99150,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-M7600,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,M7,92102,combined,full,200,4.49,False,1,combined,"prefix_inference,cache",0.9975,Headlight (Passenger),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92101-K0620,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,K0,92101,combined,full,200,5.54,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
97143-J9000,real_hk_coarse,exists,HVAC,Compressor A/C,compressor,Hyundai/Kia,J9,97143,combined,full,200,2.35,False,2,combined,"cache,prefix_inference",0.9975,"Sender Unit, interior temperature",Hyundai / KIA," / Sender Unit, interior temperature",0,,0,0,0,false,0,,0,
99216-F6000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,F6,99216,combined,full,200,1.04,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
58411-B2500,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Kia,B2,58411,combined,full,200,11.1,False,14,combined,"cache,prefix_inference",0.9975,Brake Disc (Rear) for Kia Soul (2008-2013),Kia,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
92402-AT010,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,AT,92402,combined,full,200,3.16,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight (Front Right),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
25100-2S000,real_hk_seeded,exists,Cooling,Water Pump,"water,pump",Hyundai,2S,25100,combined,full,200,3.57,False,2,combined,"exact_oem,legacy",0.7875,PUMP ASSY - COOLANT,Hyundai / KIA,Engine / Fuel Pump,0,,0,0,0,false,0,,0,
92402-P1020,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Kia,P1,92402,combined,full,200,4.09,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight (Front Left) for Kia Sportage (2021+),Kia, / Combination Rearlight,0,,0,0,0,false,0,,0,
87610-M7020,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,M7,87610,combined,full,200,3.97,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror (Front Left),Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
85844-CV000,real_hk_coarse,exists,Interior,Seats,seats,Hyundai,CV,85844,combined,full,200,3.17,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
80610-CV710,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,80610,combined,full,200,0.56,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-M7041,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,M7,87610,combined,full,200,3.53,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
25310-P2520,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai/Kia,P2,25310,combined,full,200,2.84,False,2,combined,"legacy,exact_oem",0.7875,RADIATOR ASSY,Hyundai / KIA,Engine / Fuel Injector,0,,0,0,0,false,0,,0,
92401-K0510,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,K0,92401,combined,full,200,4.05,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
87610-CV100,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai,CV,87610,combined,full,200,5.18,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror for Hyundai Staria (2021+),Hyundai, / Outside Mirror,0,,0,0,0,false,0,,0,
39350-3N430,real_hk_seeded,exists,Electrical,MAF Sensor,"maf,sensor",Hyundai/Kia,3N,39350,combined,full,200,3.31,False,2,combined,"exact_oem,legacy",0.7875,CMPS,Hyundai / KIA,Electrical / Sensors & Control,0,,0,0,0,false,0,,0,
65100-Q5040,real_hk_coarse,exists,Body,Fender & Side Body,"fender,side,body",Hyundai/Kia,Q5,65100,combined,full,200,3.19,False,1,combined,"cache,prefix_inference",0.9975,Bonnet (Rear Left),Hyundai / KIA, / Bonnet,0,,0,0,0,false,0,,0,
09430-C1150,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C1,09430,combined,full,200,0.5,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
26300-2M825,real_hk_seeded,exists,Engine,Oil Filter,"oil,filter",Hyundai/Kia,2M,26300,combined,full,200,4.4,False,2,combined,"cache,prefix_inference",0.9975,Oil Filter,Hyundai / KIA,Engine / Oil Filter,0,,0,0,0,false,0,,0,
54660-J5KY0,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,J5,54660,combined,full,200,3.18,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
92102-S9500,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,S9,92102,combined,full,200,4.7,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Rear),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
58101-R0A00,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,R0,58101,combined,full,200,3.03,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
28113-N9000,real_hk_seeded,exists,Engine,Air Filter,"air,filter",Hyundai,N9,28113,combined,full,200,2.25,False,2,combined,"exact_oem,legacy",0.7875,FILTER - AIR CLEANER,Hyundai / KIA,Cooling / Radiator,1,Mobis:28113N9000,0,0,0,false,0,,0,
97943-R0000,real_hk_coarse,exists,HVAC,Air Conditioning & Heating,"air,conditioning,heating",Hyundai/Kia,R0,97943,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,DOOR ASSY - MODE,Hyundai / KIA,HVAC / Air Conditioning & Heating,0,,0,0,0,false,0,,0,
99910-AO300,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AO,99910,combined,full,200,0.67,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82460-L3000,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,L3,82460,combined,full,200,3.43,False,1,combined,"cache,prefix_inference",0.9975,"Electric Motor, window regulator",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
92101-P1181,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,P1,92101,combined,full,200,4.16,False,1,combined,"prefix_inference,cache",0.9975,Headlight for Kia Sportage (2021+),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
25310-N9700,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai,N9,25310,combined,full,200,4.51,False,1,combined,"cache,prefix_inference",0.9975,"Radiator, engine cooling (Driver) for Hyundai Tucson (2020+)",Hyundai,Cooling / Radiator,0,,0,0,0,false,0,,0,
92101-P1090,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,P1,92101,combined,full,200,4,False,1,combined,"prefix_inference,cache",0.9975,Headlight for Kia Sportage (2021+),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
82650-CV520,real_hk_seeded,exists,Body,Window Regulator - Front,"window,regulator,front",Hyundai,CV,82650,combined,full,200,2.22,False,2,combined,"cache,prefix_inference",0.9975,Door Handle for Hyundai Staria (2021+),Hyundai, / Door Handle,0,,0,0,0,false,0,,0,
84635-DW000,real_hk_coarse,exists,Interior,Interior Trim,"interior,trim",Hyundai/Kia,DW,84635,combined,full,200,3.24,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99140-P1100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,99140,combined,full,200,0.55,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-2T301,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Kia,2T,92102,combined,full,200,4.33,False,2,combined,"exact_oem,legacy",0.7875,"LAMP ASSY - HEAD,RH",Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
25310-J5550,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai/Kia,J5,25310,combined,full,200,3.22,False,1,combined,"cache,prefix_inference",0.9975,"Radiator, engine cooling",Hyundai / KIA,Cooling / Radiator,0,,0,0,0,false,0,,0,
92101-S9500,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,S9,92101,combined,full,200,4.47,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Rear),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
54650-R5500,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,R5,54650,combined,full,200,2.18,False,2,combined,"cache,prefix_inference",0.9975,Shock Absorber (Rear),Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
87610-H9020,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,H9,87610,combined,full,200,2.25,False,2,combined,"exact_oem,legacy",0.7875,"MIRROR ASSY - OUTSIDE RR VIEW,LH",Hyundai / KIA,Body / Mouldings & Trim,0,,0,0,0,false,0,,0,
21357-2E000,real_hk_coarse,exists,Engine,Crankshaft & Bearings,"crankshaft,bearings",Kia,2E,21357,combined,full,200,3.14,False,1,combined,"cache,exact_oem,legacy",0.937125,BOLT - FLANGE,Hyundai / KIA,Engine / Crankshaft & Bearings,0,,0,0,0,false,0,,0,
05203-CV300,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,05203,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92401-Q5010,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,Q5,92401,combined,full,200,3.63,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight (Front Right),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
92102-Q5220,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,Q5,92102,combined,full,200,3.47,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
25620-L0100,real_hk_seeded,exists,Cooling,Thermostat,thermostat,Hyundai/Kia,L0,25620,combined,full,200,3.13,False,2,combined,"cache,prefix_inference",0.9975,EGR Valve,Hyundai / KIA, / EGR Valve,0,,0,0,0,false,0,,0,
56397-AA000,real_hk_coarse,exists,Suspension,Tie Rod,"tie,rod",Hyundai/Kia,AA,56397,combined,full,200,2.18,False,1,combined,"cache,exact_oem,legacy",0.937125,CABLE ASSY - SENSOR,Hyundai / KIA,Suspension / Tie Rod,0,,0,0,0,false,0,,0,
42951-18215,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,18,42951,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
58302-N9A15,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai,N9,58302,combined,full,200,8.95,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake for Hyundai Tucson (2020+)",Hyundai,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
86351-CV210,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai,CV,86351,combined,full,200,3.15,False,2,combined,"cache,prefix_inference",0.9975,Radiator Grille for Hyundai Staria (2021+),Hyundai,Cooling / Radiator,0,,0,0,0,false,0,,0,
42700-3B710,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,3B,42700,combined,full,200,0.5,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97245-AT020,real_hk_coarse,exists,HVAC,Condenser,condenser,Hyundai/Kia,AT,97245,combined,full,200,3.3,False,1,combined,"cache,exact_oem,legacy",0.937125,SEAL - DUCT NO.3,Hyundai / KIA,HVAC / Condenser,0,,0,0,0,false,0,,0,
99150-P2100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P2,99150,combined,full,200,0.62,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-DW010,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,DW,92102,combined,full,200,3.75,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Front Right),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
29150-J5100,real_hk_coarse,exists,Engine,Turbo / Supercharger,"turbo,supercharger",Hyundai/Kia,J5,29150,combined,full,200,3.2,False,1,combined,"cache,exact_oem,legacy",0.937125,"COVER - ENGINE UNDER RR,RH",Hyundai / KIA,Engine / Turbo / Supercharger,0,,0,0,0,false,0,,0,
05203-J5530,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,05203,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
25310-P0000,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai/Kia,P0,25310,combined,full,200,3.93,False,1,combined,"cache,prefix_inference",0.9975,"Radiator, engine cooling",Hyundai / KIA,Cooling / Radiator,0,,0,0,0,false,0,,0,
65848-R0000,real_hk_coarse,exists,Body,Fender & Side Body,"fender,side,body",Hyundai/Kia,R0,65848,combined,full,200,2.16,False,1,combined,"cache,exact_oem,legacy",0.937125,BRKT - SPARE TIRE FIXING,Hyundai / KIA,Body / Fender & Side Body,0,,0,0,0,false,0,,0,
80420-P1000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,80420,combined,full,200,0.48,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-P1090,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Kia,P1,92102,combined,full,200,3.22,False,1,combined,"prefix_inference,cache",0.9975,Headlight for Kia Sportage (2021+),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
28113-AT100,real_hk_seeded,exists,Engine,Air Filter,"air,filter",Hyundai/Kia,AT,28113,combined,full,200,3.39,False,2,combined,"cache,prefix_inference",0.9975,Air Filter,Hyundai / KIA,Engine / Air Filter,0,,0,0,0,false,0,,0,
92401-M7600,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,M7,92401,combined,full,200,4.11,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight (Passenger),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
45567-4F123,real_hk_coarse,exists,Transmission,Manual Transmission,"manual,transmission",Hyundai/Kia,4F,45567,combined,full,200,2.27,False,1,combined,"cache,exact_oem,legacy",0.937125,SNAP RING,Hyundai / KIA,Transmission / Manual Transmission,0,,0,0,0,false,0,,0,
